RequestID,Date,Time,IP,Protocol,Method,Scale,TileRow,TileColumn,URI,Status,Bytes,TimeTaken,Referer,UserAgent,Cookie,DateNumber
4379,9/3/2013,39:16.0,-,0,0,14,6737,4255,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6737/4255,200,9018,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4380,9/3/2013,39:16.0,-,0,0,14,6739,4255,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6739/4255,200,14961,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4381,9/3/2013,39:16.0,-,0,0,16,26434,17398,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/26434/17398,200,19656,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1),-,3
4382,9/3/2013,39:16.0,-,0,0,14,6740,4255,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6740/4255,200,2610,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4383,9/3/2013,39:16.0,-,0,0,14,6739,4256,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6739/4256,200,14639,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4384,9/3/2013,39:16.0,-,0,0,14,6739,4257,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6739/4257,200,14589,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4385,9/3/2013,39:16.0,-,0,0,14,6740,4256,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6740/4256,200,2652,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4386,9/3/2013,39:16.0,-,0,0,14,6740,4257,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6740/4257,200,2703,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4387,9/3/2013,39:16.0,-,0,0,14,6738,4258,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6738/4258,200,18897,2,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4388,9/3/2013,39:16.0,-,0,0,14,6737,4259,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6737/4259,200,2322,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4389,9/3/2013,39:16.0,-,0,0,14,6739,4259,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6739/4259,200,19508,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4390,9/3/2013,39:16.0,-,0,0,13,3301,2259,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/13/3301/2259,200,21553,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36",-,3
4391,9/3/2013,39:16.0,-,0,0,17,55444,36387,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/55444/36387,200,33768,2,-,Mozilla/4.0 (compatible;),-,3
4392,9/3/2013,39:16.0,-,0,0,14,6697,13733,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6697/13733,200,21735,1,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) CriOS/28.0.1500.16 Mobile/10B329 Safari/8536.25",-,3
4393,9/3/2013,39:16.0,-,0,0,15,12179,8408,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12179/8408,200,21226,1,-,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4394,9/3/2013,39:16.0,-,0,0,15,12179,8409,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12179/8409,200,3584,0,-,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4395,9/3/2013,39:16.0,-,0,0,15,12177,8410,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12177/8410,200,6121,0,-,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4396,9/3/2013,39:16.0,-,0,0,14,6215,4357,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6215/4357,200,20798,1,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4397,9/3/2013,39:16.0,-,0,0,15,12321,9648,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9648,200,13185,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; chromeframe/28.0.1500.95; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4398,9/3/2013,39:16.0,-,0,0,15,12319,9649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9649,200,27202,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; chromeframe/28.0.1500.95; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4399,9/3/2013,39:16.0,-,0,0,6,25,16,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/6/25/16,200,16189,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),-,3
4400,9/3/2013,39:16.0,-,0,0,17,50657,20976,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/50657/20976,200,7108,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4401,9/3/2013,39:16.0,-,0,0,17,50657,20975,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/50657/20975,200,25649,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4402,9/3/2013,39:16.0,-,0,0,17,50657,20979,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/50657/20979,200,5088,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4403,9/3/2013,39:16.0,-,0,0,17,50657,20980,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/50657/20980,200,4961,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4404,9/3/2013,39:16.0,-,0,0,17,50657,20982,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/50657/20982,200,5344,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4405,9/3/2013,39:16.0,-,0,0,18,98407,77254,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/98407/77254,200,20159,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; InfoPath.3),-,3
4406,9/3/2013,39:16.0,-,0,0,16,24643,19301,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24643/19301,200,22003,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4407,9/3/2013,39:16.0,-,0,0,16,24643,19302,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24643/19302,200,21296,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4408,9/3/2013,39:16.0,-,0,0,18,98425,77258,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/98425/77258,200,24824,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; InfoPath.3),-,3
4409,9/3/2013,39:16.0,-,0,0,18,98471,77267,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/98471/77267,200,17972,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; InfoPath.3),-,3
4410,9/3/2013,39:16.0,-,0,0,18,98471,77269,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/98471/77269,200,16947,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; InfoPath.3),-,3
4411,9/3/2013,39:16.0,-,0,0,13,3208,1317,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/13/3208/1317,200,6883,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4412,9/3/2013,39:16.0,-,0,0,13,3210,1318,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/13/3210/1318,200,6835,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4413,9/3/2013,39:16.0,-,0,0,13,3208,1318,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/13/3208/1318,200,6819,1,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4414,9/3/2013,39:16.0,-,0,0,13,3211,1319,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/13/3211/1319,200,6798,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4415,9/3/2013,39:16.0,-,0,0,18,104844,44989,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/104844/44989,200,14504,4,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; Tablet PC 2.0),-,3
4416,9/3/2013,39:16.0,-,0,0,18,104843,44987,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/104843/44987,200,18715,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; Tablet PC 2.0),-,3
4417,9/3/2013,39:16.0,-,0,0,14,6254,2689,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6254/2689,200,16897,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4418,9/3/2013,39:16.0,-,0,0,14,6256,2687,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6256/2687,200,22232,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4419,9/3/2013,39:16.0,-,0,0,14,6256,2688,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6256/2688,200,18324,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4420,9/3/2013,39:16.0,-,0,0,14,6256,2689,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6256/2689,200,16772,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4421,9/3/2013,39:20.0,-,0,0,10,406,269,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/10/406/269,200,25025,0,-,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4422,9/3/2013,39:20.0,-,0,0,5,11,7,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/11/7,200,34287,2,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4423,9/3/2013,39:20.0,-,0,0,5,13,6,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/13/6,200,22015,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4424,9/3/2013,39:20.0,-,0,0,5,11,9,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/11/9,200,35203,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4425,9/3/2013,39:20.0,-,0,0,15,12319,9649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9649,200,27202,2,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),-,3
4426,9/3/2013,39:20.0,-,0,0,15,12321,9649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9649,200,22359,1,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),-,3
4427,9/3/2013,39:20.0,-,0,0,21,854747,1250916,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/21/854747/1250916,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
4428,9/3/2013,39:20.0,-,0,0,15,12001,9920,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12001/9920,200,21185,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C),-,3
4429,9/3/2013,39:20.0,-,0,0,15,12001,9919,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12001/9919,200,21523,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C),-,3
4430,9/3/2013,39:20.0,-,0,0,15,12001,9923,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12001/9923,200,20920,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C),-,3
4431,9/3/2013,39:20.0,-,0,0,15,12003,9923,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12003/9923,200,24067,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C),-,3
4432,9/3/2013,39:20.0,-,0,0,14,6163,4824,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6163/4824,200,21300,1,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0 SeaMonkey/2.20,-,3
4433,9/3/2013,39:20.0,-,0,0,15,12510,5377,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12510/5377,200,17683,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4434,9/3/2013,39:20.0,-,0,0,15,12508,5378,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12508/5378,200,21790,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4435,9/3/2013,39:20.0,-,0,0,15,12509,5378,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12509/5378,200,22473,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4436,9/3/2013,39:20.0,-,0,0,15,12511,5377,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12511/5377,200,21821,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4437,9/3/2013,39:20.0,-,0,0,15,12003,9919,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12003/9919,200,21522,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C),-,3
4438,9/3/2013,39:20.0,-,0,0,15,12001,9922,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12001/9922,200,22919,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C),-,3
4439,9/3/2013,39:20.0,-,0,0,15,12001,9925,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12001/9925,200,21814,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C),-,3
4440,9/3/2013,39:20.0,-,0,0,15,12261,9677,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12261/9677,200,18832,16,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",-,3
4441,9/3/2013,39:20.0,-,0,0,16,24614,18258,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24614/18258,200,19155,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C),-,3
4442,9/3/2013,39:20.0,-,0,0,16,24614,18262,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24614/18262,200,16726,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C),-,3
4443,9/3/2013,39:20.0,-,0,0,16,24614,18263,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24614/18263,200,15832,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C),-,3
4444,9/3/2013,39:20.0,-,0,0,16,24641,19296,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19296,200,21561,2,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4445,9/3/2013,39:20.0,-,0,0,16,24109,19554,/origin-services.arcgisonline.com/arcgis/rest/services/World_Imagery/MapServer/tile/16/24109/19554,200,15684,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),-,3
4446,9/3/2013,39:20.0,-,0,0,16,24109,19553,/origin-services.arcgisonline.com/arcgis/rest/services/World_Imagery/MapServer/tile/16/24109/19553,200,16296,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),-,3
4447,9/3/2013,39:20.0,-,0,0,16,24109,19551,/origin-services.arcgisonline.com/arcgis/rest/services/World_Imagery/MapServer/tile/16/24109/19551,200,20496,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),-,3
4448,9/3/2013,39:20.0,-,0,0,16,24614,18261,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24614/18261,200,17558,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C),-,3
4449,9/3/2013,39:20.0,-,0,0,16,24109,19556,/origin-services.arcgisonline.com/arcgis/rest/services/World_Imagery/MapServer/tile/16/24109/19556,200,14599,2,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),-,3
4450,9/3/2013,39:20.0,-,0,0,16,24109,19558,/origin-services.arcgisonline.com/arcgis/rest/services/World_Imagery/MapServer/tile/16/24109/19558,200,16617,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),-,3
4451,9/3/2013,39:20.0,-,0,0,15,12510,5378,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12510/5378,200,15740,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4452,9/3/2013,39:23.0,-,0,0,15,10088,20757,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10088/20757,200,21822,2,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4453,9/3/2013,39:23.0,-,0,0,18,86987,164694,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164694,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4454,9/3/2013,39:23.0,-,0,0,18,86987,164695,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164695,200,2821,1,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4455,9/3/2013,39:23.0,-,0,0,18,86984,164691,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86984/164691,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4456,9/3/2013,39:23.0,-,0,0,18,86983,164691,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86983/164691,200,2821,1,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4457,9/3/2013,39:23.0,-,0,0,18,86987,164698,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164698,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4458,9/3/2013,39:23.0,-,0,0,18,86987,164691,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164691,200,2821,1,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4459,9/3/2013,39:23.0,-,0,0,18,86986,164691,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86986/164691,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4460,9/3/2013,39:23.0,-,0,0,15,10088,20758,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10088/20758,200,11782,1,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
